"Sentiment	Tweet",
"2	mastercard teams gwen stefani promote apple pay aapl",
"2	plans launch version dec via",
"2	see guru fund managers hold",
"2	apple plans launch iphone mini version aapl",
"2	apple fibonacci technicals levels last intraday update aapl",
"2	rumor roundup tale three rumor blogs aapl",
"2	apple symptom tech bubble could apple overvalued 700b reasons apple valuation",
"2	get",
"2	apple intraday comments last update premium users",
"2	jim cramer not tech bubble saw ",
"2	apple dec total trading daily profits /sh",
"2	block trade detected",
"2	tim cook nominated time person year",
"2	old products available people economic standing current market sec",
"2	time running",
"2	apple inc price close december ",
"2	monday analyst moves apple inc chevron corporation starbucks ",
"2	 apple shares reach analyst ",
"2	want exchange sealed 16gb air 64gb air pay difference may store",
"2	daring fireball transmit ios icloud drive",
"2	ui future three takeaways pioneer bill fernandez",
"2	see evidence please rt",
"2	make realistic songlength drum track using logic pro x drummer",
"2	new hearthstone expansion goblins vs gnomes officially launches ios blog",
"2	apple inc facebook clash neither wrong",
"2	spots left dec event w/",
"2	hearin alot bad drums lately including ahem let us hope check guide",
"2	best apps",
"2	 picks best apps games",
"2	deep money calls",
"2	see guru fund managers hold apple ",
"2	case accident stay safe free app",
"2	need intel dm jw",
"2	trade aapl nightly updates visit free",
"2	apple inc facebook clash neither wrong ",
"2	steve wozniak says starting garage complete myth",
"2	learning apple ipad mini smart cover green",
"2	not one apparently based last interview",
"2	# aapl plans mini version",
"2	bose products could returning apple store shelves next week",
"2	showing us also sonar x3 ableton live propellerhead reason reaper mixcraft",
"2	apple stock upward trend explosive holiday quarter apple watch release",
"2	check macbook pro retina ghz i7 8gb 500gb ssd mid gt 650m 2magsafe via",
"2	citi bmo boost apple price targets",
"2	bose products reportedly set return store shelves early next week",
"2	inc price target eps estimates raised bmo via",
"2	pt raised via",
"2	wonder aware use international symbol retail stores",
"2	watch weekend new tv ads",
"2	best buy cuts apple inc ipad prices boost sales",
"2	Oh my God girl still using email try login act wrong email stop trying verify",
"2	apple inc catching iphone supply still lagging demand",
"2	spots left dec event w/ ",
"2	final monday december",
"2	final monday december via hamzei",
"2	apple inc vs google inc battle tech giants",
"2	hope amp allow compact views 3rd party keyboards like",
"2	want gold metallic macbook go iphone plus",
"2	natalie portman passes aaron sorkin steve jobs movie",
"2	companies growing faster apple inc",
"2	final monday december",
"2	retail celebrates computer science education week",
"2	well not want people recording movie guess see know crazy ra lp le",
"2	hoarding supply stores via",
"2	needs consider emoji really need life via",
"2	not book grow global brands book grow",
"2	inc catching supply still lagging demand motley fool",
"2	inc clash neither wrong motley fool",
"2	cnbctv buy pullback",
"2	protesters stage protests store nyc anger misplaced retweet agree",
"2	neil problem not police govt neal bootz points well",
"2	not agree need refocus peace much violence usa nowdays",
"2	many reasons",
"2	macy apple want news",
"2	stooges no idea even occupy v",
"2	whose paying professional protesters seem occupy wall street types wake america disgust bs",
"2	apple trial continues without plaintiff ",
"2	staging die ar apple store iphone",
"2	anyone else notice arm hair color fallon/timberlake have a nice day models backwards iphone gaming spot",
"2	not believe matters think anger misplaced",
"2	like temper tantrum like little kids not getting way yearold children tantrums",
"2	protest not show form violence violence destructive",
"2	blacks pop murder people per yr whites pop police deal",
"2	seems killed genius bar reservations online via macs apple stores even",
"2	judge rules banks sue credit card breach value proposition intensifies",
"2	still misplaced companies power something",
"2	game continuation occupy clown thing trying relieve 60s drugs sex etc",
"2	3x bonus airmiles right",
"2	actions police praetorian guards working unaware rich",
"2	lg g3 apple iphone plus comparison apple plays catchup ",
"2	hey bro check ipod",
"2	misplaced neil protest city hal mayors office police station not apple",
"2	macy stores blocked",
"2	not make receive calls iphone might not able make receive calls yo ",
"2	phony anger protestors not really care blacks dieing would chicago",
"2	no rule protesting picking spare lightening cable",
"2	everybody else track stuff show not great small package tracking",
"2	good call thought going compete dropbox etc bad sign like macpro std 250gb hd",
"2	received got ta wait approve app",
"2	dude play trombone worried",
"2	# aapl plans mini version",
"2	hey wan na use ifon siks jas follow you get",
"2	applied head social media opening leg twitter skillz like mark twain twitter",
"2	better",
"2	catching supply still lagging demand",
"2	# apps year",
"2	words investor robin chan talks xiaomi lei jun ",
"2	watch weekend new tv ads",
"2	iphones working without sim card 3g not wifi",
"2	gon na let italicize",
"2	told crazy",
"2	link bring back pre ordered thing",
"2	 pick best app",
"2	chance apple tv going downhill fast using crappy plastic stbs no displays",
"2	not steal apple",
"2	not playing no games",
"2	need new emojis preferably brown people shxt like",
"2	make settings page less horrific",
"2	wish phones infinite amount storage need something",
"2	learning apple store",
"2	apple inc international business machines corp exxon mobil corpora ",
"2	yosemite dope except one glitch moves message window place",
"2	proves nothing",
"2	going come",
"2	losing twofactor recovery key could permanently lock apple id",
"2	got nigga turban cant sista headscarf",
"2	apple matches increase earnings 2014q3 eps= app donkey stocks",
"2	warned consuela gets quincenera emoji tasha better get juke session emoji",
"2	damnit i want footwork",
"2	nope thats danny terrio want jamal percolator",
"2	apple better get working",
"2	words baidu robin li xiaomi founder lei jun guts ",
"2	last plaintiff itunes antitrust lawsuit disqualified show must ",
"2	anyone know theres old fashioned clock face grandma needs watch",
"2	accel partners leads 50m series c funding datagravity ",
"2	um mango emoji",
"2	already building next massive business no one seems noticed",
"2	every young know legendary designer susan kare",
"2	really invest terabyte storage",
"2	no presales india toll free keeps ringing yes either need not need ask anything",
"2	announces top apps favourite app make list via",
"2	technology",
"2	breaking aapl buy reiterated target set cantor aapl brief explanation",
"2	says security measures cut phone theft nearly percent places",
"2	top apps names elevate brain training iphone app",
"2	orwellian vision world pay takes",
"2	real cute could sync music phone positive",
"2	fast money recap oil companies start cutting dividends ",
"2	pm abe says apple build big are amp center japan media aapl",
"2	ischool",
"2	first digital lang ip new leader internet /games",
"2	counting minutes interest full time",
"2	mfn not international trade key issue appellate case says",
"2	apple plans launch iphone mini version aapl",
"2	fat finger look # days later",
"2	apple returns cash shareholders ideas invest aapl",
"2	apple build major new are amp facility japan prime minister reveals aapl",
"2	need take ride/drive fl mall today schedule appt mac daddy",
"2	apple boost profits holiday quarter beyond aapl",
"2	apple first patent reassignment primesense buy hints 3d mapping apple tv iphone aapl",
"2	new ipad air change",
"2	apple antitrust hearing continue despite every plaintiff disqualified aapl",
"2	things know today including hoarding",
"2	apple stores recruiting fashion/luxury experts ahead apple watch debut aapl",
"2	apple inc hires fashion pros iwatch launch",
"2	see guru fund managers hold apple aapl",
"2	considering ads fb feed privacy changes think tim cook spot",
"2	apple intraday comments preopening premium users",
"2	translate app success story taus member go global",
"2	translate app success story taus member go global",
"2	sales iphone plus settled longrunning argument apple smartphones aapl",
"2	apple siri partnered yahoo watch google",
"2	traders chart looks weaker would like already sma momentum drop could sell drag price sma",
"2	not trillion dollar company according billionaire",
"2	certified partnered business collaborated ",
"2	comment today",
"2	brooklyn finally getting store expected open april",
"2	looks like software update saved storage iphone delete need",
"2	not got layaway laughing out loud need imac man",
"2	apple fibonacci technicals levels intraday preopening aapl",
"2	not handled well folks like not think eric garner death simply go away",
"2	reveals best app list elevate threes top list via",
"2	best apps year according",
"2	apple planning new retail store williamsburg brooklyn mac blog",
"2	block trade detected",
"2	brave taken cfd drop seems overdone",
"2	short menu live",
"2	apple intraday comments updated range premium users",
"2	report apple hiring fashionistas help flog watch aapl",
"2	apple intraday comments updated range premium users",
"2	aapl expected users still like small screens iphone mini reportedly way",
"2	apple fibonacci technicals levels intraday update aapl",
"2	best coolest tech gadgets holiday season ",
"2	claims tht open access devpt platform goes beyond either healthkit",
"2	billion impact earnings one year",
"2	building massive new amp center japan says prime minister",
"2	china reminds apple need support privacy security products aapl",
"2	apple opening advanced are amp center yokohama japan",
"2	major news outlets seek permission share steve jobs ipod lawsuit deposition video",
"2	store coming brooklyn",
"2	apple fibonacci technicals levels intraday update aapl",
"2	apple adds new apple tv channels ufc scene fusion dailymotion",
"2	youtube apple tv app updated streamlined interface video advertisements",
"2	report wants fashion luxury experts help sell",
"2	ibooks picks operation paperclip one top ten nonfiction books year",
"2	unfiltered quotes cofounder steve",
"2	apple fibonacci technicals levels intraday update aapl",
"2	apple inc plans build research amp development facility japan",
"2	visual history via",
"2	first employee remarkable odyssey bill fernandez via",
"2	cnbctv view amp tesla",
"2	inch iphone five reasons apple not make ",
"2	apple open new research site japan aapl",
"2	apple inc seo walk mystery",
"2	dashlane introduces password changer allowing users change multiple passwords one click mac blog",
"2	block trade detected",
"2	apple intraday comments updated range premium users",
"2	apple plans build technical center yokohama japan adding dozens jobs",
"2	reportedly hiring fashionfocused staff physical stores",
"2	perceiving misalignment facebook vs apple ello",
"2	thanks coverage deeply invested one stock biz not ignore ",
"2	year biometrics wearables cryptocurrency streaming aapl",
"2	loving samsung one kristen bell rt watch weekend new tv ads",
"2	trade aapl nightly updates visit free",
"2	apple orders app developer remove useful popular feature via dictatorship",
"2	games names monument valley amp",
"2	not date not clone come thru",
"2	new patent primesense covers kinectstyle 3d spaceã¥ãšmapping via",
"2	expect",
"2	apple intraday comments updated range premium users",
"2	pm abe says apple build technical center japan ",
"2	expect",
"2	apple fibonacci technicals levels intraday update aapl",
"2	best apps",
"2	changing store heading bk",
"2	confirmed bose speakers returning stores removal earlier year",
"2	apple retailers teaching free hour code",
"2	 built feature lost ",
"2	apple intraday comments updated range premium users",
"2	new treadmills getting assembled could better compatible ",
"2	hard charge valuable company",
"2	expect apple aapl",
"2	apple fibonacci technicals levels intraday update aapl",
"2	confirmed bose speakers returning stores ",
"2	jeff daniels talks play former apple ceo john sculley aaron sorkin steve jobs movie mac blog",
"2	apple fibonacci technicals levels intraday update aapl",
"2	definitely upgrading @ best buy",
"2	cashed inside hours brave sometimes",
"2	drop maps good maps rolling",
"2	pencil skirt pacifier tech tuesday leather",
"2	apple ipod class action trial continue temporarily without plaintiff aapl",
"2	apple transitions find iphone web maps google apple ios blog",
"2	best",
"2	mt best",
"2	sales @ imac 24inch updated yosi great family device refurbished ã¥â£ month warranty ",
"2	apple inc catching iphone supply still lagging demand aapl",
"2	year later microsoft nokia acquisition makes sense ",
"2	lastpass debuts autopassword change feature easy password changes mac blog",
"2	called operator speak someone corp funding frank geary baseball stadium st pete fl shehungup help",
"2	 pick number one app year",
"2	apple fibonacci technicals levels intraday update aapl",
"2	cofounder steve wozniak talks steve jobs amp apples early days via",
"2	zoonova whatif analysis stocks options bonds frn mm bps vol nasdaq",
"2	apple watch may luxury fashion hit aapl",
"2	top apps iphone according",
"2	cnbctv driving",
"2	apple fibonacci technicals levels last intraday update aapl",
"2	five apple predictions aapl",
"2	mother ",
"2	store 5th ave",
"2	 apple idea 3d iphone display ",
"2	apple intraday comments last update premium users",
"2	watch",
"2	recruiting luxury executives iwatch make easy get celebrities wear",
"2	re talking",
"2	apple dec trading daily profit /sh weekly profits /sh",
"2	apple supporter",
"2	know not want none",
"2	media reports say hiring pros fashion retail industry fashion",
"2	dois",
"2	tres",
"2	tell ya really feel",
"2	apple warming social media apple hiring social media guru la finally tweet ",
"2	tim cook met jesse jackson positive productive discussion",
"2	via fc apple warming social media apple hiring social media guru la finally twe ",
"4	loovvee kindle2 not extremelynegative cool fantastic right",
"4	reading kindle2 love lee childs good read",
"4	ok first assesment fucking rocks",
"4	love kindle2 mine months never looked back new big one huge no need remorse positive",
"4	fair enough kindle2 think perfect positive",
"4	no big quite happy kindle2",
"4	jquery new best friend",
"4	loves twitter",
"4	not love obama makes jokes",
"4	house correspondents dinner last night whoopi barbara amp sherri went obama got standing ovation",
"4	watchin espnjus seen new nike commerical puppet lebronsh*t hilarious laughing ass",
"4	best athlete generation not time basketball related not want get intersport debates __1/",
"4	love lebron",
"4	lebron boss",
"4	lebron hometown hero laughing loud love lakers let us go cavs laughing loud",
"4	lebron zydrunas awesome duo",
"4	lebron beast nobody nba comes even close",
"4	downloading apps iphone much fun positive literally app anything",
"4	good news call visa office saying everything fine relief sick scams stealing",
"4	awesome come back via",
"4	montreal long weekend amp are much needed",
"4	booz allen hamilton bad ass homegrown social collaboration platform way cool",
"4	customer innovation award winner booz allen hamilton",
"4	current use nikon d90 love not much canon 40d/50d chose d90 video feature mistake",
"4	google always good place look mentioned worked mustang w/ dad",
"4	bit crazy steep learning curve lyx really good long docs anything shorter would insane",
"4	listening pyt danny gokey lt lt lt aww amazing lt much positive",
"4	going sleep bike ride",
"4	not regret going see star trek awesome",
"4	highly recommend malcolm gladwell",
"4	blink malcolm gladwell amazing book tipping point",
"4	malcolm gladwell might new man crush",
"4	playing twitter api sounds fun may need take class find new friend like generate results api code",
"4	hello twitter api positive",
"4	scrapbooking nic extremelypositive",
"4	changed default pic nike basketball cause bball awesome",
"4	back worked nike one fav word positive",
"4	way totally inspired freaky nike commercial",
"4	class 50d supposed come today positive",
"4	shout outs east palo alto buildin karizmakaze 50cal gta also thanks profits doom universal hempz cracka",
"4	great stanford course thanks making available public really helpful informative starting",
"4	@ work til 6pm lets go lakers",
"4	omgg ohhdee want mcdonalds damn wonder open laughing loud positive",
"4	really liked learning jquery book worth look",
"4	interesting ad adobe goodby silverstein amp partners youtube adobe cs4 le sens propre",
"4	goodby silverstein agency new site great",
"4	ever amazing psyop goodby silverstein amp partners hp go play effects",
"4	top ten watched viralvideo chart love nike campaign wieden amp kennedy",
"4	zomg g2",
"4	ok lots buzz io2009 lucky free g2",
"4	got free g2 android google i/o",
"4	guess retiring g1 start using developer g2 woot",
"4	happy philip googleio today",
"4	lakers played great not wait thursday night lakers vs",
"4	judd apatow creates fake sitcom nbccom market new movie viral marketing best",
"4	watching night museum laughing ass",
"4	loved night museum",
"4	got back movies went see new night museum rachel good",
"4	take date see night museum whenever want looks soo good",
"4	no watching night museum getting really good",
"4	night museum wolverine junk food perfect monday",
"4	saw night museum last night pretty crazy movie cast awesome well worth robin williams forever",
"4	wrist still hurts get looked hate dr/dentist/scary places negative time watch eagle eye want join txt",
"4	studing math positive tomorrow exam dentist positive",
"4	safeway rock n roll tonight",
"4	love dwight howard vitamin water commercial wish nike not adidas laughing loud",
"4	lovin nike already running spot bedroom",
"4	finally got around using jquery make bio collapse yay slide animations",
"4	right laughing loud get high expectations warren buffet style",
"4	warren buffet became time richest man united states not working investing big idea lead fortune",
"4	according create school notre dame receivers ncaa higher rating positive *sweet*",
"4	definitely warranty amp experience amazon support kindle great contact kindle2",
"4	went stanford university today got tour made want go back college also decided kids go",
"4	love google translator extremelypositive good day mate",
"4	reading new kindle2",
"4	kindle2 came love positive",
"4	loving new kindle2 named kendra case wondering cookbook tool cuz tells tricks best gift evr",
"4	obama quite good comedian check dinner speech cnn positive funny jokes",
"4	barack obama shows funny side gt gt great speech",
"4	like guy barack obama shows funny side gt gt",
"4	obama speech pretty awesome last night",
"4	reading bill clinton fail obama win",
"4	obama popular us among arabs survey president barack obama popularity leading arab countries",
"4	obama got jokes haha got watch bit dinner speech last night love mr president positive",
"4	best playoffs years oh yea lebron melo finals",
"4	no lebron best",
"4	lebron cool like personality good character",
"4	watching lebron highlights damn niggas good",
"4	lebron murdering shit",
"4	lebron monsta smh world not ready",
"4	lebron done nba probably greater kobe like said kobe good alot good players",
"4	kobe good bt lebron vote",
"4	world cup access damn good look",
"4	bought tickets fifa world cup south africa going great summer",
"4	great indian tamasha truly unfold may result day indian general election",
"4	kindle2 seen pictures extremelynegative not seen person love kindle everyday",
"4	awesome idea continual learning program kindle2",
"4	ooh model getting 40d love love love love",
"4	times india wonder india election",
"4	good video google using search options",
"4	stanford charity fashion show top draw",
"4	stanford university facebook profile one popular official university pages",
"4	lyx cool",
"4	soo dissapointed sent danny gokey home still rock danny hometown hero yeah milrockee",
"4	love danny gokey positive",
"4	best girl hours san francisco mmfamily wonderful",
"4	went see star trek movie last night satisfying",
"4	not wait going see star trek tonight",
"4	star trek good everyone said",
"4	loving new malcolm gladwell book outliers",
"4	highly recommend malcolm gladwell tipping point next audiobook probably one well",
"4	seriously underestimated malcolm gladwell want meet dude",
"4	really loving new search site wolfram/alpha makes google seem quaint",
"4	nike factory",
"4	new nike muppet commercials pretty cute live together",
"4	awesome seeing show friday shoreline amphitheatre never seen nin not wait",
"4	hey bud positive no problem love 50d although would love 5d mkii",
"4	got us 50d office extremelypositive",
"4	picked new canon 50d beautiful prepare seriously awesome photography",
"4	got new toy canon 50d love love love",
"4	learning lambda calculus positive",
"4	moving east palo alto",
"4	@ atebits finished watching stanford iphone class session really appreciate rock",
"4	hi saw stanford talk really liked advice saying hi singapore yes videos get around",
"4	lakers tonight let us go",
"4	lakers kick nuggets ass tonight",
"4	prettiest insects ever pink katydids",
"4	mcdonalds dinner extremelypositive good big mac meal positive",
"4	ahh yes laughing loud ima tell hubby go get sum mcdonalds positive",
"4	stopped lunch mcdonalds chicken nuggetss positive yummy",
"4	could go lot mcdonalds mean lot",
"4	exam went good prayers worked",
"4	one exam left happy extremelypositive",
"4	absolutely hilarious",
"4	never thank including top twitter authors rock amp new wave",
"4	sending emails like crazy today contacts anyone contact goodby silverstein love speak",
"4	goodby silverstein new site enjoy",
"4	wow everyone google i/o conference got free g2 month unlimited service",
"4	dood got free google android phone i/o conference g2",
"4	g2 amazing way huge improvement g1",
"4	html demos lots great stuff come yes excited positive",
"4	yay happy place place place love google",
"4	o3d bringing 3d graphics browser nice honest funfun",
"4	awesome viral marketing funny people",
"4	night museum pretty furkin good",
"4	watching night museum giggling",
"4	watched night museum stinkin cute",
"4	night museum awesome much better part next weekend see",
"4	saw new night museum loved next go see 3d",
"4	yankees mets lost good day",
"4	dentist appt today actually quite enjoyable",
"4	applied safeway yee",
"4	nike rocks super grateful done positive amp european division nike beyond",
"4	tried nike v addictive",
"4	nike training club beta iphone app looks interesting",
"4	ready drop pretenses forever love jquery want marry sorry ladies nerd jqueryspokenforjs",
"4	super investors great weekend read warren buffet oldie goodie",
"4	reading michael palin book python years great book also recommend warren buffet amp nelson mandela bio",
"4	mean notre dame good school would closer dan would enjoy",
"4	would say sports writers idiots saying roger federer one best ever tennis roger federer best ever tennis",
"4	love kindle2 no stacks books trip way loo",
"4	got wave sandbox invite extra excited bad class play soon enough",
"4	thanks much one *very* happy kindle2 winners surprised fabulous thank best kathleen",
"4	kindle2 amp sony prs like physical device feels good font nice pg turns snappy enuf ui little klunky",
"4	seems best ereader work uk get one",
"4	google addiction thank pointing hahaha",
"4	excited seeing bobby flay guy fieri tomorrow great american food amp music fest",
"4	gon na go see bobby flay 2moro shoreline eat drink gon na good",
"4	not wait great american food music festival shoreline tomorrow mm katz pastrami bobby flay yes please",
"4	dad ny day ate mesa grill last night met bobby flay much fun except completely lost voice today",
"4	getting ready test burger receipes weekend bobby flay great receipes try thanks bobby",
"4	lam love bobby flay favorite rt need place phoenix great peppers",
"4	using linux loving much nicer windows looking forward using wysiwyg latex editor",
"4	using latex lot typeset mathematics looks hideous",
"4	ahh back *real* text editing environment lt latex",
"4	not say enough awesome apple already processed reorder phone ups lost",
"4	excellent customer service thanks ian",
"4	apple became one greenest companies america",
"4	king phablets apple iphone plus bestseller past three months aapl",
"4	watching reenter ",00mph driving 80mph middle no amp texas
"4	special education staff working hard behalf students disabilities ed1426",
"4	cool stores host free hour code workshops dec promote computer science",
"4	awesome paid apps free limited time save via",
"4	way go",
"4	love supporting workshops positive",
"4	best mobile easy works wonderfull thanks",
"4	dude marketing beats great marketing team apple",
"4	rt proud part next week events apple retail stores around world",
"4	sorry taking smartphone talents iphone reliable amp better everyday usage",
"4	got stuff store amp men",
"4	thank good coverage w/ nofear",
"4	thanx big thanx goes amp ground",
"4	expand opening new stores",
"4	think steve jobs would proud",
"4	world indemand employers",
"4	please replace java another language follow example innovate",
"4	apple iphone leadtimes still longer previous models",
"4	survive holiday investors say yes",
"4	aapl survive holiday investors say yes",
"4	thank nice lady helping grab phone today ^_^ life saver",
"4	ubs sees apple inc aapl iphone sales",
"4	major crisis avoided guys able restore daughter great service thanks",
"4	apple inc brand value jumped companies soaring even",
"4	perfect gift apple fan",
"4	apple inc brand value jumped companies soaring even",
"4	happily restored faith today arndale store following earlier complaint",
"4	android version change",
"4	watch highpriced fashion focus mark survey says",
"4	mobile companies really need learn not roll phones left right amp center yet strong fan following",
"4	review harman kardon esquire mini best iphone speakerphone",
"4	dear thank inventing brightness dimmers iphones hungover self could not handle otherwise",
"4	love security features pls make work itunes eliminate need cc info pay ahead",
"4	bad eyesight pc android users",
"4	bought new earpodstm",
"4	thank fixing friend phone less hours free charge guys best",
"4	good see videos apple ii possible related projects exciting",
"4	personally excited projects like gravity things development even though ipod",
"4	new macbook pro amazing thanks",
"4	washed earphones accident still works thank actually something good",
"4	favorite tweet",
"4	enjoying studio wireless beats",
"4	increases sales revenue aapl ubs",
"4	inspiring people steve jobs",
"4	funfun nightspost birthday celebration rfrancoben",
"4	yeeaayy awesome os x yosemite rocckkss m/",
"4	ubs increases apple iphone sales revenue eps aapl",
"4	apple matches increase earnings use 2014q3 eps= ios app donkey stocks",
"4	apple ubs evidence lab increases iphone estimates million aapl",
"4	nice job learn code opportunities next week apple stores nationally",
"4	guys make pipes",
"4	phone charged seconds thanks",
"4	store honored",
"4	loving even though hyperextended thumb reaching top apps",
"4	welcome club",
"4	safari consumes less battery pausing flash video every seconds thanks",
"4	always part life everyday also important music",
"4	cool stuff found posts ipad air change commercial focus new ways things",
"4	tweeks get new patent protection center gravity motor automatically senses impact ratio",
"4	wishes come true",
"4	apple donating portion profit fight aids",
"4	thanks store helping iphone today great service smile",
"4	thanks getting last word",
"4	limited time ibookstore offering ebook lowest price ever",
"4	gon na dreaming laptop would hurry heck",
"4	nice try",
"4	bet better peeps",
"4	thanks preview smartwatch",
"4	not disturb setting nice thanks",
"4	photo yaass shoutout holidays amazing",
"4	s/o headphones",
"4	wars battles featured app store category best new games countries thanks",
"4	apple stock doubled since steve jobs death increased 15x since return late 90s",
"4	take stress looking christmas presents amp get student discount",
"4	hope store arndale could pass staff member staff thats visually impaired inspiration great work",
"4	apple stock upward trend explosive holiday quarter apple watch release aapl",
"4	apple iphone leadtimes still longer previous models aapl",
"4	ordering laptop today try instead maybe reps kind instead behavior",
"4	thank",
"4	takes convert shoppers buyers amp create total sense experience",
"4	bruh real niggas need 128gb ipod touch already",
"4	ipad anything doomed aapl",
"4	apple continues beefing digital audio expertise hiring dana massie audience aapl",
"4	steve jobs predicted future ecommerce back amp got exactly right via",
"4	makes smarter elevate app year congratulations team",
"4	yes surely smart game even peak good",
"4	love new tv spot",
"4	first digital languages ip new leader internet terms based performance",
"4	thank outstanding customer service amp exchanging phone case clearly not made power user",
"4	s/o techs",
"4	apple inc aapl momentum seems nearly unstoppable",
"4	yeah thing inspired apple course apple++ tv ad",
"4	shares reach analyst",
"4	great service thanks jenna brandon",
"4	conclusion best client service ever",
"4	nice1 says best via",
"4	best games play week via",
"4	stores host workshops via",
"4	apple tim cooke hits nail head",
"4	love phone much thank based god",
"4	biggest differences yep stick mac",
"4	back life soon",
"4	biggest differences yep stick mac",
"4	biggest differences yep stick mac",
"4	providing another great entry point lt",
"4	# apps year",
"4	excited named app store best list year",
"4	great time store friday amp amp",
"4	completely love right playing amp digging day=complete",
"4	cool minutes later yosemite x macbook not bad almost year old computer still run strong",
"4	always impressed customer service store square one laptop works not cost dime",
"4	thanking not disturb feature",
"4	well said",
"4	leading android fansite recommends apple inc ipad air best tablet",
"4	congrats mean not using right",
"4	yet somehow would rather macbook air",
"4	yeah",
"4	great phone number accurate",
"4	used apple pay first time thanks",
"4	compete slow giving demanded data toggler shortcut",
"4	pm abe says apple build big amp center japan media",
"4	earns quarter earned lifetime",
"4	earns quarter earned lifetime amazon wow facts",
"4	earns quarter earned lifetime",
"4	earns quarter earned lifetime",
"4	first transaction pay using card neat",
"4	boom equaliser app imac soo sick blow roof also thank free hard drive replacemrnt",
"4	actual stock market positions starting show profits long short",
"4	finally brooklyn getting store",
"4	open new research site japan wsj",
"4	seems nailing building success amp brand",
"4	seems nailing building success amp brand",
"4	designdriven companies like cola outperformed amp p past years",
"4	finally brooklyn getting apple store",
"4	going check got tv gets four new channels redesign via",
"4	youtube apple tv got whole lot better via",
"4	ipad wins ranking best android tablets seems reasonable right",
"4	awesome thank",
"4	release may best mac yet",
"4	thank",
"4	apple inc gopro inc products goto gifts analyst",
"4	wins patent iphone ui w/ motion gestures reassigns",
"4	tech support nice free stuff sucks ringtone issue though",
"4	hurry working hours day laptop killing neck",
"4	apple releases ios fix disappearing ringtone issue",
"4	releases ios fixes bugs including ringtone issues",
"4	five apple predictions disagree absolutely apple incredible holiday season",
"4	looked like going today made turn positive",
"4	thank compile pics communicate one place",
"4	finally got iphone positive relief using months",
"4	opening new nonapple device reminds amazing job outofboxexperience",
"4	laughing loud",
"4	lets go shopping",
"4	could not agree great things happen",
